rating_id,user_id,anime_id,rating
636,18,112,5.0
637,18,33,5.0
638,18,7,5.0
639,18,83,5.0
640,18,62,5.0
641,18,120,5.0
642,18,48,4.0
643,18,71,4.5
644,18,14,4.5
645,18,92,4.5
646,18,109,5.0
647,18,67,4.5
648,18,16,4.5
649,19,2,4.5
650,19,21,4.0
651,19,5,4.0
652,19,66,5.0
653,19,56,3.5
654,19,39,4.5
655,19,109,4.0
656,19,15,5.0
657,19,100,4.5
658,19,37,4.5
659,19,31,4.5
660,19,129,5.0
661,19,16,5.0
662,19,7,4.5
663,19,124,5.0
664,19,54,5.0
665,19,82,4.5
666,19,102,4.5
667,19,80,4.0
668,19,59,4.0
669,19,9,5.0
670,19,127,5.0
671,19,108,4.5
672,19,64,5.0
673,19,77,5.0
674,19,69,4.0
675,19,3,5.0
676,19,81,4.5
677,19,131,4.5
678,19,74,5.0
679,19,120,4.5
680,19,92,3.5
681,19,19,5.0
682,19,38,5.0
683,19,55,5.0
684,19,1,3.5
685,19,79,4.5
686,19,46,5.0
687,19,104,4.0
688,19,105,5.0
689,19,119,4.5
690,19,24,5.0
691,19,86,4.5
692,20,85,4.5
693,20,70,3.5
694,20,32,4.5
695,20,95,4.0
696,20,112,5.0
697,20,103,5.0
698,20,113,4.0
699,20,115,4.5
700,20,123,5.0
701,20,50,5.0
702,20,44,5.0
703,20,24,4.0
704,20,64,5.0
705,20,89,5.0
706,20,122,4.5
707,20,48,4.0
708,20,129,5.0
709,20,67,4.5
710,20,35,4.0
711,20,118,5.0
712,20,11,5.0
713,20,94,4.0
714,20,55,5.0
715,20,114,5.0
716,20,56,4.5
717,20,78,5.0
718,20,106,5.0
719,20,126,5.0
720,20,133,4.5
721,20,38,5.0
722,20,42,4.0
723,20,14,5.0
724,20,111,5.0
725,20,104,4.0
726,20,134,3.0
727,20,105,5.0
728,20,40,5.0
729,20,58,5.0
730,20,109,4.5
731,20,92,4.0
732,20,130,2.5
733,20,22,5.0
734,20,121,3.0
735,20,57,5.0
736,20,45,4.5
737,20,97,4.5
738,20,6,4.0
739,20,46,5.0
740,20,79,5.0
741,20,110,5.0
742,20,36,5.0
743,20,82,5.0
744,20,8,4.5
745,20,10,4.5
746,20,52,5.0
747,20,47,5.0
748,21,7,5.0
749,21,93,5.0
750,21,95,4.0
751,21,120,5.0
752,21,34,4.5
753,21,23,4.5
754,21,17,4.5
755,21,40,5.0
756,21,51,5.0
757,21,92,4.5
758,21,133,5.0
759,21,62,4.5
760,21,68,4.5
761,21,53,4.0
762,21,99,4.0
763,21,121,4.0
764,21,106,4.5
765,21,74,3.5
766,21,10,4.0
767,21,128,2.5
768,21,41,5.0
769,21,83,5.0
770,21,116,5.0
771,21,58,5.0
772,21,60,5.0
773,21,88,4.5
774,21,67,4.0
775,21,45,5.0
776,21,115,5.0
777,21,100,4.5
778,21,71,4.0
779,21,82,5.0
780,21,76,4.5
781,21,24,4.5
782,21,131,4.0
783,21,118,4.5
784,21,56,5.0
785,21,65,4.5
786,21,8,5.0
787,21,16,4.5
788,21,108,4.5
789,21,20,4.0
790,21,39,5.0
791,21,22,4.5
792,21,21,5.0
793,21,42,5.0
794,22,34,4.5
795,22,95,3.5
796,22,132,3.5
797,22,28,4.5
798,22,82,5.0
799,22,62,4.5
800,22,120,5.0
801,22,16,5.0
802,22,35,3.0
803,22,58,4.5
804,22,32,4.5
805,22,19,5.0
806,22,13,5.0
807,22,7,5.0
808,22,38,5.0
809,22,50,4.5
810,22,111,5.0
811,22,79,5.0
812,22,54,5.0
813,22,124,4.0
814,22,118,5.0
815,22,21,4.5
816,22,105,5.0
817,22,42,3.5
818,22,74,4.5
819,22,93,4.0
820,22,41,4.5
821,22,25,5.0
822,22,98,5.0
823,22,113,3.5
824,22,64,5.0
825,22,66,4.0
826,22,60,4.5
827,22,104,5.0
828,22,40,5.0
829,22,101,4.5
830,22,3,5.0
831,22,12,5.0
832,22,51,5.0
833,22,65,5.0
834,23,132,3.0
835,23,36,5.0
836,23,84,5.0
837,23,82,4.5
838,23,42,5.0
839,23,101,5.0
840,23,77,5.0
841,23,76,4.5
842,23,44,4.5
843,23,65,5.0
844,23,107,4.0
845,23,66,4.5
846,23,69,4.0
847,23,63,3.0
848,23,91,4.0
849,23,73,2.5
850,23,39,5.0
851,23,61,5.0
852,23,105,4.5
853,23,3,4.0
854,23,48,4.5
855,23,43,4.0
856,23,87,3.5
857,23,15,4.5
858,23,54,3.5
859,23,75,4.5
860,23,40,5.0
861,23,102,5.0
862,23,93,4.5
863,23,89,4.5
864,23,81,5.0
865,23,4,5.0
866,23,128,3.0
867,23,117,4.5
868,23,34,4.0
869,23,134,4.0
870,23,109,4.5
871,23,74,3.5
872,23,30,4.0
873,23,106,4.5
874,23,7,4.5
875,23,98,4.0
876,23,62,4.5
877,23,22,5.0
878,23,68,4.5
879,23,104,4.0
880,23,80,5.0
881,23,49,5.0
882,23,19,5.0
883,23,32,5.0
884,23,5,5.0
885,23,97,5.0
886,23,111,4.5
887,24,52,4.0
888,24,70,3.5
889,24,133,4.0
890,24,36,5.0
891,24,28,4.5
892,24,62,4.5
893,24,63,5.0
894,24,7,5.0
895,24,86,5.0
896,24,116,4.0
897,24,68,5.0
898,24,29,5.0
899,24,82,5.0
900,24,30,4.5
901,24,127,5.0
902,24,13,4.5
903,24,53,5.0
904,24,43,3.5
905,24,92,5.0
906,24,61,5.0
907,24,119,5.0
908,24,88,4.0
909,24,99,4.5
910,24,18,3.0
911,24,1,5.0
912,24,71,4.5
913,24,21,4.5
914,24,118,5.0
915,25,117,5.0
916,25,127,5.0
917,25,35,4.0
918,25,130,5.0
919,25,120,4.5
920,25,70,5.0
921,25,50,4.5
922,25,104,5.0
923,25,15,5.0
924,25,43,3.5
925,25,21,4.5
926,25,94,5.0
927,25,59,5.0
928,25,83,4.5
929,25,33,4.5
930,25,92,4.5
931,25,24,5.0
932,25,2,5.0
933,25,95,3.5
934,25,44,5.0
935,25,102,5.0
936,25,38,4.0
937,25,73,3.0
938,25,87,5.0
939,25,97,5.0
940,25,25,4.5
941,25,23,4.5
942,25,79,4.5
943,25,82,5.0
944,25,52,5.0
945,25,55,4.5
946,25,66,4.0
947,25,42,4.0
948,26,56,5.0
949,26,64,5.0
950,26,21,5.0
951,26,115,4.5
952,26,93,4.0
953,26,20,5.0
954,26,29,5.0
955,26,8,5.0
956,26,107,4.5
957,26,71,4.5
958,26,116,5.0
959,26,65,5.0
960,26,26,5.0
961,26,74,4.5
962,26,69,3.0
963,26,129,4.0
964,26,22,5.0
965,26,42,3.5
966,26,110,5.0
967,26,67,4.5
968,26,57,4.5
969,26,15,5.0
970,26,88,4.0
971,26,27,5.0
972,26,92,5.0
973,26,75,5.0
974,26,63,5.0
975,26,12,4.5
976,26,66,5.0
977,26,58,5.0
978,26,104,4.5
979,26,127,4.5
980,26,59,3.0
981,26,17,3.0
982,26,106,5.0
983,26,54,4.0
984,26,102,5.0
985,26,73,3.5
986,26,103,5.0
987,26,72,5.0
988,26,60,5.0
989,26,87,5.0
990,26,40,4.0
991,26,3,5.0
992,26,51,5.0
993,26,33,3.5
994,26,1,4.0
995,26,28,5.0
996,26,109,4.0
997,27,9,5.0
998,27,115,5.0
999,27,13,5.0
1000,27,63,4.5
1001,27,12,5.0
1002,27,103,4.0
1003,27,113,4.0
1004,27,60,5.0
1005,27,56,5.0
1006,27,15,4.5
1007,27,36,4.5
1008,27,129,3.5
1009,27,75,4.5
1010,27,82,5.0
1011,27,83,5.0
1012,27,61,5.0
1013,27,78,4.5
1014,27,37,4.0
1015,27,134,5.0
1016,27,57,4.0
1017,27,106,4.5
1018,28,106,3.5
1019,28,107,4.5
1020,28,35,4.5
1021,28,100,3.5
1022,28,63,5.0
1023,28,66,4.5
1024,28,53,5.0
1025,28,43,5.0
1026,28,83,4.0
1027,28,11,5.0
1028,28,119,4.0
1029,28,58,4.5
1030,28,109,4.0
1031,28,48,5.0
1032,28,12,5.0
1033,28,69,5.0
1034,28,93,5.0
1035,28,133,5.0
1036,28,25,4.5
1037,28,7,4.0
1038,28,132,3.0
1039,28,49,4.5
1040,28,87,4.0
1041,28,78,5.0
1042,28,111,5.0
1043,28,6,4.5
1044,28,10,4.5
1045,28,116,3.5
1046,28,103,4.0
1047,28,98,4.0
1048,28,76,5.0
1049,28,118,3.5
1050,28,86,5.0
1051,28,72,4.5
1052,28,28,4.0
1053,28,62,5.0
1054,28,27,4.5
1055,28,127,5.0
1056,28,39,5.0
1057,28,2,5.0
1058,28,131,5.0
1059,28,117,5.0
1060,28,16,4.5
1061,28,99,3.5
1062,28,32,4.5
1063,28,110,5.0
1064,28,105,5.0
1065,28,51,5.0
1066,28,31,5.0
1067,28,71,5.0
1068,29,39,5.0
1069,29,3,4.5
1070,29,56,4.5
1071,29,130,5.0
1072,29,117,4.5
1073,29,96,4.0
1074,29,16,5.0
1075,29,80,5.0
1076,29,82,4.0
1077,29,86,5.0
1078,29,120,4.5
1079,29,79,4.5
1080,29,131,4.5
1081,29,62,5.0
1082,29,85,5.0
1083,29,63,5.0
1084,29,133,4.5
1085,29,1,5.0
1086,29,69,5.0
1087,29,71,5.0
1088,29,53,4.0
1089,29,2,4.5
1090,29,118,4.5
1091,29,68,5.0
1092,29,93,4.5
1093,29,36,5.0
1094,29,116,4.5
1095,29,37,4.5
1096,29,112,4.0
1097,29,65,4.5
1098,29,90,5.0
1099,29,87,5.0
1100,29,132,4.0
1101,29,23,5.0
1102,29,14,4.5
1103,29,13,5.0
1104,29,111,4.5
1105,29,20,4.5
1106,29,31,4.5
1107,29,25,5.0
1108,29,127,4.5
1109,29,98,3.0
1110,29,33,4.5
1111,29,46,5.0
1112,29,35,4.0
1113,29,51,5.0
1114,29,11,4.5
1115,29,48,5.0
1116,29,52,3.0
1117,29,59,4.0
1118,29,73,4.0
1119,29,32,5.0
1120,29,29,5.0
1121,29,134,5.0
1122,29,88,4.5
1123,29,5,4.0
1124,29,12,5.0
1125,29,125,4.0
1126,29,49,5.0
1127,29,76,4.5
1128,30,64,4.5
1129,30,19,4.0
1130,30,22,4.5
1131,30,69,5.0
1132,30,40,3.5
1133,30,98,5.0
1134,30,130,5.0
1135,30,95,4.0
1136,30,50,4.0
1137,30,41,3.0
1138,30,47,4.0
1139,30,14,5.0
1140,30,12,5.0
1141,30,1,4.5
1142,30,128,2.5
1143,30,57,4.5
1144,30,124,5.0
1145,30,129,5.0
1146,30,35,4.0
1147,30,123,5.0
1148,30,17,4.5
1149,30,122,5.0
1150,30,24,4.0
1151,30,56,5.0
1152,30,58,4.5
1153,30,72,4.0
1154,30,109,4.5
1155,30,66,4.5
1156,30,53,4.5
1157,30,115,5.0
1158,30,4,5.0
1159,30,113,5.0
1160,30,46,4.5
1161,31,86,5.0
1162,31,111,4.5
1163,31,35,4.5
1164,31,77,3.5
1165,31,83,4.5
1166,31,52,4.5
1167,31,123,5.0
1168,31,41,5.0
1169,31,23,5.0
1170,31,124,5.0
1171,31,51,4.5
1172,31,127,5.0
1173,31,38,4.0
1174,31,95,3.5
1175,31,89,3.5
1176,31,82,4.5
1177,31,63,5.0
1178,31,74,4.0
1179,31,101,5.0
1180,31,32,5.0
1181,31,42,4.5
1182,31,49,3.5
1183,31,36,3.5
1184,31,105,4.0
1185,31,116,5.0
1186,31,125,5.0
1187,31,47,4.5
1188,31,15,4.5
1189,31,73,2.5
1190,31,26,4.5
1191,31,76,4.0
1192,31,70,4.0
1193,31,24,5.0
1194,31,88,4.5
1195,31,99,5.0
1196,31,71,4.0
1197,31,4,5.0
1198,31,94,4.5
1199,31,60,4.5
1200,31,91,4.0
1201,31,27,4.5
1202,31,57,4.0
1203,31,122,4.0
1204,32,129,5.0
1205,32,39,4.5
1206,32,89,3.5
1207,32,7,4.5
1208,32,124,4.5
1209,32,27,5.0
1210,32,76,5.0
1211,32,54,4.5
1212,32,118,5.0
1213,32,130,5.0
1214,32,11,4.0
1215,32,15,5.0
1216,32,107,4.0
1217,32,121,4.0
1218,32,94,4.5
1219,32,19,5.0
1220,32,45,5.0
1221,32,40,3.0
1222,32,44,5.0
1223,32,59,4.5
1224,32,101,5.0
1225,32,134,4.5
1226,32,67,4.5
1227,32,62,4.5
1228,32,126,5.0
1229,32,61,5.0
1230,32,13,5.0
1231,32,57,5.0
1232,32,93,3.5
1233,32,90,4.0
1234,32,58,4.0
1235,32,41,4.5
1236,32,9,5.0
1237,32,133,5.0
1238,32,6,5.0
1239,32,91,5.0
1240,32,123,5.0
1241,32,3,4.0
1242,32,116,4.0
1243,32,83,4.0
1244,32,14,5.0
1245,32,87,3.5
1246,32,22,4.5
1247,32,32,5.0
1248,32,112,4.5
1249,32,23,5.0
1250,32,71,5.0
1251,32,21,5.0
1252,32,43,5.0
1253,32,72,4.0
1254,32,55,4.0
1255,32,60,5.0
1256,32,30,4.5
1257,32,52,5.0
1258,32,24,5.0
1259,32,80,4.0
1260,32,56,4.5
1261,32,51,4.0
1262,32,4,5.0
1263,33,43,5.0
1264,33,22,4.5
1265,33,8,5.0
1266,33,57,4.5
1267,33,75,4.5
1268,33,9,4.5
1269,33,71,4.5
1270,33,29,4.0
1271,33,69,5.0
1272,33,37,4.0
1273,33,133,4.0
1274,33,100,5.0
1275,33,59,5.0
1276,33,73,2.0
1277,33,96,5.0
1278,33,99,4.0
1279,33,119,4.0
1280,33,64,4.5
1281,33,128,4.0
1282,33,66,5.0
1283,33,15,4.5
1284,33,74,5.0
1285,33,114,5.0
1286,33,35,3.5
1287,33,123,5.0
1288,33,70,4.0
1289,33,106,5.0
1290,33,47,5.0
1291,33,109,4.0
1292,33,97,5.0
1293,33,6,4.5
1294,33,98,5.0
1295,33,93,4.5
1296,33,131,4.0
1297,33,108,5.0
1298,33,28,5.0
1299,33,55,4.5
1300,33,14,5.0
1301,33,95,4.0
1302,33,84,5.0
1303,33,32,4.0
1304,33,39,4.0
1305,33,5,4.5
1306,33,58,5.0
1307,33,34,5.0
1308,33,45,3.5
1309,34,72,5.0
1310,34,95,4.0
1311,34,117,5.0
1312,34,125,5.0
1313,34,84,5.0
1314,34,1,5.0
1315,34,24,5.0
1316,34,94,5.0
1317,34,131,4.5
1318,34,59,5.0
1319,34,82,5.0
1320,34,86,5.0
1321,34,90,5.0
1322,34,46,4.5
1323,34,109,4.0
1324,34,9,5.0
1325,34,102,4.5
1326,34,69,4.5
1327,34,51,4.5
1328,34,28,4.0
1329,34,55,5.0
1330,34,106,4.5
1331,34,115,5.0
1332,34,64,5.0
1333,34,35,4.0
1334,34,42,4.5
1335,34,107,4.5
1336,34,37,3.5
1337,34,44,5.0
1338,34,71,4.5
1339,34,74,5.0
1340,34,17,4.5
1341,34,73,2.5
1342,34,63,5.0
1343,34,113,5.0
1344,34,88,4.5
1345,34,98,5.0
1346,34,7,4.5
1347,34,6,5.0
1348,34,13,4.0
1349,34,81,5.0
1350,34,126,5.0
1351,34,3,5.0
1352,34,16,5.0
1353,34,21,5.0
1354,34,57,4.5
1355,34,93,3.5
1356,35,114,5.0
1357,35,56,4.5
1358,35,23,5.0
1359,35,26,4.5
1360,35,36,4.5
